groupMetadataID,start_time,end_time,nummsgs,filebase,folder,vehicleID,experimentID,route,isOneMode,modes,auto_count,manual_count,percent_auto
240ebe64-f0d3-11ee-ba14-fb353e7798cd,1.70137e+18,1.70137e+18,700938,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1701370372/20231130135608.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1701370372/20231130135608.record.00000,Van1,1701370372,GreenRoute,True,0,0,23204,0.0
b3ee0dd8-f0d7-11ee-ba18-fb353e7798cd,1.70137e+18,1.70137e+18,739768,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1701371909/20231130142015.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1701371909/20231130142015.record.00000,Van1,1701371909,GreenRoute,False,both,22230,2261,0.9076803723816912
70060810-eb59-11ee-b297-3b0ad9d5d6c6,1.7018e+18,1.7018e+18,772495,/Deployment_2_SEOhio/Blue Route/TRCVan1/1701803039/20231205140700.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1701803039/20231205140700.record.00000,Van1,1701803039,Blue Route,False,both,1912,22480,0.07838635618235487
dd72fdec-f0cf-11ee-ba0d-fb353e7798cd,1.70181e+18,1.70181e+18,1557584,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701805296/20231205144430.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701805296/20231205144430.record.00000,Van1,1701805296,RedRoute,False,both,17779,34565,0.3396568852208467
211bdb36-f0da-11ee-ba1b-fb353e7798cd,1.70197e+18,1.70197e+18,396364,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701966113/20231207112321.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701966113/20231207112321.record.00000,Van1,1701966113,RedRoute,False,both,10931,1894,0.8523196881091618
f0eebb6a-f0dc-11ee-ba1e-fb353e7798cd,1.70197e+18,1.70197e+18,435231,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701968804/20231207121612.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701968804/20231207121612.record.00000,Van1,1701968804,RedRoute,False,both,11393,2852,0.7997893997893998
1f70a4f0-f0e0-11ee-ba1e-fb353e7798cd,1.70197e+18,1.70197e+18,276265,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701972261/20231207130736.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701972261/20231207130736.record.00000,Van1,1701972261,RedRoute,True,1,8267,0,1.0
f711e68e-f0e1-11ee-ba1f-fb353e7798cd,1.70198e+18,1.70198e+18,354308,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701976116/20231207141308.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701976116/20231207141308.record.00000,Van1,1701976116,RedRoute,False,both,10586,201,0.9813664596273292
622bd2e8-f0e4-11ee-ba1f-fb353e7798cd,1.70198e+18,1.70198e+18,305462,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701978705/20231207145426.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1701978705/20231207145426.record.00000,Van1,1701978705,RedRoute,False,both,8974,734,0.9243922538112896
7d27535e-f0e6-11ee-ba21-fb353e7798cd,1.70231e+18,1.70232e+18,1422636,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702313267/20231211115132.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702313267/20231211115132.record.00000,Van1,1702313267,RedRoute,True,0,0,47527,0.0
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,1.70232e+18,1.70232e+18,1612292,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702315919/20231211123919.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702315919/20231211123919.record.00000,Van1,1702315919,RedRoute,False,both,44430,9214,0.8282380135709492
d21965e6-f0fa-11ee-ba37-fb353e7798cd,1.70232e+18,1.70232e+18,1638355,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702320124/20231211134351.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702320124/20231211134351.record.00000,Van1,1702320124,RedRoute,False,both,51527,2981,0.9453107800689807
80340ab8-d054-11ee-9435-f7e542e2436c,1.70232e+18,1.70233e+18,1453126,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702323716/20231211144257.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702323716/20231211144257.record.00000,Van1,1702323716,Blue Route,False,both,32055,16348,0.6622523397310084
171c50bc-f106-11ee-ba42-fb353e7798cd,1.70248e+18,1.70249e+18,1604186,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702483621/20231213111237.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702483621/20231213111237.record.00000,Van1,1702483621,RedRoute,False,both,33292,19844,0.6265432098765432
de933de8-f112-11ee-ba4d-fb353e7798cd,1.70249e+18,1.70249e+18,1577104,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702486677/20231213120310.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1702486677/20231213120310.record.00000,Van1,1702486677,RedRoute,False,both,28261,23862,0.5421982618038103
fc119dfc-eb67-11ee-b297-3b0ad9d5d6c6,1.70249e+18,1.70249e+18,1688862,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702490730/20231213130935.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702490730/20231213130935.record.00000,Van1,1702490730,Blue Route,False,both,37632,18075,0.675534492972158
75f83e28-eb77-11ee-b297-3b0ad9d5d6c6,1.70249e+18,1.7025e+18,1702411,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702493648/20231213135521.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702493648/20231213135521.record.00000,Van1,1702493648,Blue Route,False,both,43385,12715,0.7733511586452763
3343fd3c-eb87-11ee-b297-3b0ad9d5d6c6,1.70292e+18,1.70292e+18,1686118,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702919336/20231218121831.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702919336/20231218121831.record.00000,Van1,1702919336,Blue Route,False,both,38230,17143,0.6904086829321149
64bbe8e0-eb94-11ee-b297-3b0ad9d5d6c6,1.70292e+18,1.70292e+18,1474775,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702922788/20231218130841.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702922788/20231218130841.record.00000,Van1,1702922788,Blue Route,False,both,35086,13275,0.7255019540538864
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,1.70293e+18,1.70293e+18,1534653,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702924975/20231218135408.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702924975/20231218135408.record.00000,Van1,1702924975,Blue Route,False,both,38564,11700,0.76722903071781
af10e22a-ebb1-11ee-b297-3b0ad9d5d6c6,1.70293e+18,1.70293e+18,1644763,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702928477/20231218144411.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702928477/20231218144411.record.00000,Van1,1702928477,Blue Route,False,both,43818,10017,0.8139314572304263
a7c98b32-ebc2-11ee-b297-3b0ad9d5d6c6,1.70293e+18,1.70293e+18,1635185,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702930497/20231218151754.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1702930497/20231218151754.record.00000,Van1,1702930497,Blue Route,False,both,39992,13436,0.7485213745601558
c8f54ac0-ebd2-11ee-b297-3b0ad9d5d6c6,1.70301e+18,1.70301e+18,1609405,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703009435/20231219131255.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703009435/20231219131255.record.00000,Van1,1703009435,Blue Route,False,both,41297,11985,0.7750647498217034
c7c02bda-ebe0-11ee-b297-3b0ad9d5d6c6,1.70301e+18,1.70301e+18,1600315,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703011826/20231219135319.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703011826/20231219135319.record.00000,Van1,1703011826,Blue Route,False,both,43254,9069,0.8266727825239378
7228e03a-ebf0-11ee-b297-3b0ad9d5d6c6,1.70302e+18,1.70302e+18,1696587,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703014351/20231219144334.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703014351/20231219144334.record.00000,Van1,1703014351,Blue Route,False,both,42822,12722,0.7709563589226559
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,1.70302e+18,1.70302e+18,1568814,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703017128/20231219152021.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703017128/20231219152021.record.00000,Van1,1703017128,Blue Route,False,both,46765,4561,0.9111366558859058
b224ef9c-ec10-11ee-b297-3b0ad9d5d6c6,1.70361e+18,1.70361e+18,1588085,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703607716/20231226112253.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703607716/20231226112253.record.00000,Van1,1703607716,Blue Route,False,both,44085,8402,0.839922266465982
04151804-ec20-11ee-b297-3b0ad9d5d6c6,1.70361e+18,1.70361e+18,1646362,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703610587/20231226121344.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703610587/20231226121344.record.00000,Van1,1703610587,Blue Route,False,both,42607,11724,0.784211591908855
5240e750-ec30-11ee-b297-3b0ad9d5d6c6,1.70361e+18,1.70362e+18,722861,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703614799/20231226132134.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703614799/20231226132134.record.00000,Van1,1703614799,Blue Route,False,both,17562,5455,0.7630012599383065
e9d67bf2-ec35-11ee-b297-3b0ad9d5d6c6,1.70362e+18,1.70362e+18,1602459,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703617396/20231226140504.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703617396/20231226140504.record.00000,Van1,1703617396,Blue Route,False,both,41563,10961,0.7913144467291143
cb205756-ec43-11ee-b297-3b0ad9d5d6c6,1.70362e+18,1.70362e+18,1683076,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703619711/20231226144327.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703619711/20231226144327.record.00000,Van1,1703619711,Blue Route,False,both,44761,9834,0.8198736147998901
9189a2a8-f121-11ee-ba5b-fb353e7798cd,1.70362e+18,1.70362e+18,1603503,/Deployment_2_SEOhio/RedRoute/TRCVan1/1703622416/20231226152835.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1703622416/20231226152835.record.00000,Van1,1703622416,RedRoute,False,both,39299,13597,0.7429484271022384
df8e3742-ec54-11ee-b297-3b0ad9d5d6c6,1.70369e+18,1.7037e+18,1496842,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703694198/20231227112554.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703694198/20231227112554.record.00000,Van1,1703694198,Blue Route,False,both,40481,8718,0.8228012764487083
20f0b890-ec64-11ee-b297-3b0ad9d5d6c6,1.7037e+18,1.7037e+18,1598923,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703696204/20231227120238.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703696204/20231227120238.record.00000,Van1,1703696204,Blue Route,False,both,44642,7362,0.8584339666179525
4d0254fc-ec73-11ee-b297-3b0ad9d5d6c6,1.7037e+18,1.7037e+18,1552770,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703699571/20231227125515.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1703699571/20231227125515.record.00000,Van1,1703699571,Blue Route,False,both,41742,8563,0.8297783520524799
bbbd0cc6-f0dc-11ee-ba1e-fb353e7798cd,1.70371e+18,1.70371e+18,259776,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703705713/20231227144712.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703705713/20231227144712.record.00000,Van1,1703705713,GreenRoute,False,both,7073,1441,0.8307493540051679
c9be2042-f0de-11ee-ba1e-fb353e7798cd,1.70371e+18,1.70371e+18,783072,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703706755/20231227145511.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703706755/20231227145511.record.00000,Van1,1703706755,GreenRoute,False,both,23088,2564,0.9000467799781694
044d976e-f0e5-11ee-ba20-fb353e7798cd,1.70371e+18,1.70371e+18,755552,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703708166/20231227151750.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1703708166/20231227151750.record.00000,Van1,1703708166,GreenRoute,False,both,23190,1565,0.9367804483942638
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,1.70439e+18,1.70439e+18,1683629,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704388641/20240104122313.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704388641/20240104122313.record.00000,Van1,1704388641,Blue Route,False,both,42152,13056,0.7635125344153021
ba28b352-ec8f-11ee-b297-3b0ad9d5d6c6,1.70439e+18,1.70439e+18,1519525,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704392147/20240104131920.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704392147/20240104131920.record.00000,Van1,1704392147,Blue Route,False,both,38105,11936,0.7614755900161867
6d62da08-ec9d-11ee-b297-3b0ad9d5d6c6,1.7044e+18,1.7044e+18,1613314,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704397657/20240104144937.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704397657/20240104144937.record.00000,Van1,1704397657,Blue Route,False,both,38742,13722,0.7384492223238792
71a18322-ecab-11ee-b297-3b0ad9d5d6c6,1.7044e+18,1.7044e+18,1905959,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704400698/20240104154010.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704400698/20240104154010.record.00000,Van1,1704400698,Blue Route,False,both,42091,19686,0.6813377146834583
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,1.70448e+18,1.70448e+18,1552139,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704478339/20240105131648.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704478339/20240105131648.record.00000,Van1,1704478339,Blue Route,False,both,38602,12217,0.7595977882288121
3441fc36-ecca-11ee-b297-3b0ad9d5d6c6,1.70448e+18,1.70448e+18,1639874,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704481104/20240105140207.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704481104/20240105140207.record.00000,Van1,1704481104,Blue Route,False,both,35624,17511,0.6704432106897525
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,1.70449e+18,1.70449e+18,1653117,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704485004/20240105150738.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704485004/20240105150738.record.00000,Van1,1704485004,Blue Route,False,both,38098,15436,0.7116598797026189
f9c5e53e-f0ea-11ee-ba28-fb353e7798cd,1.70482e+18,1.70482e+18,748992,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704816453/20240109111140.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704816453/20240109111140.record.00000,Van1,1704816453,GreenRoute,False,both,22272,2252,0.9081715870167999
fa9cba86-f0f0-11ee-ba2a-fb353e7798cd,1.70482e+18,1.70482e+18,765351,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704819494/20240109120052.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704819494/20240109120052.record.00000,Van1,1704819494,GreenRoute,False,both,23107,1898,0.9240951809638073
53fad09e-f0f7-11ee-ba2f-fb353e7798cd,1.70482e+18,1.70482e+18,780159,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704820960/20240109122415.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704820960/20240109122415.record.00000,Van1,1704820960,GreenRoute,False,both,19945,5589,0.7811153755776612
a901fe40-f0fd-11ee-ba39-fb353e7798cd,1.70482e+18,1.70482e+18,758939,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704822214/20240109125301.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704822214/20240109125301.record.00000,Van1,1704822214,GreenRoute,False,both,23430,1392,0.9439207154943196
961fd9cc-f103-11ee-ba3f-fb353e7798cd,1.70482e+18,1.70482e+18,764772,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704824055/20240109131528.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704824055/20240109131528.record.00000,Van1,1704824055,GreenRoute,False,both,20268,4719,0.811141793732741
bb4d37d4-f109-11ee-ba46-fb353e7798cd,1.70483e+18,1.70483e+18,748243,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704825423/20240109134225.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704825423/20240109134225.record.00000,Van1,1704825423,GreenRoute,False,both,23449,1059,0.9567896197160111
de493be2-f10f-11ee-ba4b-fb353e7798cd,1.70483e+18,1.70483e+18,735739,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704826706/20240109140045.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1704826706/20240109140045.record.00000,Van1,1704826706,GreenRoute,False,both,22680,1403,0.941743138313333
721a9830-ece6-11ee-b297-3b0ad9d5d6c6,1.70499e+18,1.70499e+18,1595862,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704992559/20240111120641.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704992559/20240111120641.record.00000,Van1,1704992559,Blue Route,False,both,41237,10976,0.7897841533717657
acd71bc0-ecf4-11ee-9385-ef789ffde1d3,1.705e+18,1.705e+18,1590676,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704995743/20240111125830.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704995743/20240111125830.record.00000,Van1,1704995743,Blue Route,False,both,40596,10884,0.7885780885780885
d62ee6e8-ed02-11ee-9385-ef789ffde1d3,1.705e+18,1.705e+18,1727846,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704998893/20240111134907.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1704998893/20240111134907.record.00000,Van1,1704998893,Blue Route,False,both,37359,18385,0.6701887198622273
f755cf60-f132-11ee-ba6d-fb353e7798cd,1.705e+18,1.705e+18,1704591,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705002245/20240111144631.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705002245/20240111144631.record.00000,Van1,1705002245,RedRoute,False,both,47744,7342,0.8667174962785462
9798fe24-f143-11ee-ba78-fb353e7798cd,1.7056e+18,1.7056e+18,1646920,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705597804/20240118122057.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705597804/20240118122057.record.00000,Van1,1705597804,RedRoute,False,both,46948,7130,0.8681534080402382
35518ec4-f153-11ee-ba88-fb353e7798cd,1.7056e+18,1.7056e+18,1664099,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705601263/20240118131140.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705601263/20240118131140.record.00000,Van1,1705601263,RedRoute,False,both,47662,6852,0.8743075173349966
ecebb942-f162-11ee-ba97-fb353e7798cd,1.7056e+18,1.70561e+18,1648837,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705604430/20240118140256.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705604430/20240118140256.record.00000,Van1,1705604430,RedRoute,False,both,47755,6265,0.8840244353942984
1ee938a2-f172-11ee-baa6-fb353e7798cd,1.70561e+18,1.70561e+18,1710172,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705607337/20240118150209.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1705607337/20240118150209.record.00000,Van1,1705607337,RedRoute,False,both,41648,14670,0.7395148975460776
d846a080-f115-11ee-ba51-fb353e7798cd,1.70594e+18,1.70594e+18,761732,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705940333/20240122112502.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705940333/20240122112502.record.00000,Van1,1705940333,GreenRoute,False,both,21361,3546,0.8576303850323203
d454c586-f11c-11ee-ba55-fb353e7798cd,1.70594e+18,1.70594e+18,735818,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705941565/20240122114106.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705941565/20240122114106.record.00000,Van1,1705941565,GreenRoute,False,both,22601,1514,0.9372174994816505
dea29156-f123-11ee-ba5d-fb353e7798cd,1.70594e+18,1.70594e+18,731867,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705943004/20240122120532.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705943004/20240122120532.record.00000,Van1,1705943004,GreenRoute,False,both,21370,2540,0.8937682977833542
7e3d64da-f12d-11ee-ba68-fb353e7798cd,1.70594e+18,1.70595e+18,749476,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705944425/20240122122850.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705944425/20240122122850.record.00000,Van1,1705944425,GreenRoute,False,both,21987,2498,0.8979783540943435
848e44a6-f134-11ee-ba6d-fb353e7798cd,1.70595e+18,1.70595e+18,740152,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705947271/20240122131606.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1705947271/20240122131606.record.00000,Van1,1705947271,GreenRoute,False,both,22002,2169,0.9102643663894749
38ac9526-f182-11ee-bab0-fb353e7798cd,1.70603e+18,1.70604e+18,1503397,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706034392/20240123133233.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706034392/20240123133233.record.00000,Van1,1706034392,RedRoute,True,0,0,49690,0.0
6f5b3612-f18d-11ee-bab8-fb353e7798cd,1.70604e+18,1.70604e+18,1420955,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706036892/20240123141226.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706036892/20240123141226.record.00000,Van1,1706036892,RedRoute,True,0,0,47261,0.0
d24820c8-f197-11ee-babe-fb353e7798cd,1.70604e+18,1.70604e+18,1641987,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706039562/20240123145339.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706039562/20240123145339.record.00000,Van1,1706039562,RedRoute,False,both,46172,7471,0.860727401524896
606347dc-ed12-11ee-9385-ef789ffde1d3,1.7062e+18,1.7062e+18,1821380,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706202501/20240125121102.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706202501/20240125121102.record.00000,Van1,1706202501,Blue Route,True,0,0,59185,0.0
6f887868-ed21-11ee-9385-ef789ffde1d3,1.70621e+18,1.70621e+18,1664465,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706207953/20240125134057.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1706207953/20240125134057.record.00000,Van1,1706207953,Blue Route,True,0,0,53933,0.0
5c7a9ab2-f13b-11ee-ba72-fb353e7798cd,1.70621e+18,1.70622e+18,815159,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706214692/20240125153356.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706214692/20240125153356.record.00000,Van1,1706214692,GreenRoute,False,both,22406,3792,0.8552561264218642
bf518644-f1a6-11ee-bac9-fb353e7798cd,1.70655e+18,1.70655e+18,1478109,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706545355/20240129112436.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706545355/20240129112436.record.00000,Van1,1706545355,RedRoute,True,0,0,48414,0.0
3950298e-f1b4-11ee-bad3-fb353e7798cd,1.70655e+18,1.70655e+18,1416366,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706548054/20240129120948.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706548054/20240129120948.record.00000,Van1,1706548054,RedRoute,True,0,0,46296,0.0
cccc7d32-f1c0-11ee-bada-fb353e7798cd,1.70655e+18,1.70655e+18,1419518,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706550569/20240129125236.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706550569/20240129125236.record.00000,Van1,1706550569,RedRoute,True,0,0,46434,0.0
a6895b74-f1cd-11ee-bae2-fb353e7798cd,1.70655e+18,1.70656e+18,1399952,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706553667/20240129134326.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706553667/20240129134326.record.00000,Van1,1706553667,RedRoute,True,0,0,45750,0.0
61b4e416-f1da-11ee-bae8-fb353e7798cd,1.70656e+18,1.70656e+18,1405398,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706556253/20240129142523.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706556253/20240129142523.record.00000,Van1,1706556253,RedRoute,True,0,0,45912,0.0
fc1e1b6a-f1e6-11ee-baf6-fb353e7798cd,1.70656e+18,1.70656e+18,1392699,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706557888/20240129145252.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan1/1706557888/20240129145252.record.00000,Van1,1706557888,RedRoute,True,0,0,45819,0.0
a231c0b0-f142-11ee-ba76-fb353e7798cd,1.70663e+18,1.70663e+18,737228,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706628644/20240130103326.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706628644/20240130103326.record.00000,Van1,1706628644,GreenRoute,False,both,22841,1200,0.9500852709953829
8e5c4fc2-f149-11ee-ba7f-fb353e7798cd,1.70663e+18,1.70663e+18,755315,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706630134/20240130105708.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706630134/20240130105708.record.00000,Van1,1706630134,GreenRoute,False,both,23615,963,0.9608186182765075
73bc30cc-f150-11ee-ba84-fb353e7798cd,1.70663e+18,1.70663e+18,753301,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706631389/20240130111809.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706631389/20240130111809.record.00000,Van1,1706631389,GreenRoute,False,both,23448,961,0.9606292760866894
4c88757c-f157-11ee-ba89-fb353e7798cd,1.70663e+18,1.70663e+18,739831,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706632676/20240130113944.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706632676/20240130113944.record.00000,Van1,1706632676,GreenRoute,False,both,23534,436,0.9818105965790571
f570c51c-f15d-11ee-ba91-fb353e7798cd,1.70663e+18,1.70663e+18,763434,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706633907/20240130120015.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1706633907/20240130120015.record.00000,Van1,1706633907,GreenRoute,False,both,23638,1068,0.9567716344207885
